Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Compass X,Compass Y,Compass Z,Lidar,Temperature,Time
-1,33,-264,-72,67,27,185,224,-19,54,23.91,38592
-4,31,-263,-74,67,23,185,222,-21,52,23.85,38678
-4,29,-266,-71,67,29,182,222,-19,53,23.85,38765
-2,33,-263,-72,67,24,184,224,-17,52,23.99,38851
-7,29,-258,-73,68,28,181,225,-16,50,23.81,38938
-4,31,-262,-72,67,26,183,223,-21,50,23.93,39024
-5,32,-261,-72,67,23,183,220,-17,54,23.91,39111
-3,30,-266,-72,68,29,184,221,-20,54,23.87,39197
-3,34,-261,-72,67,25,180,221,-18,55,23.87,39284
-4,30,-261,-72,68,26,182,223,-21,51,23.85,39370
-3,30,-262,-71,67,27,182,225,-17,53,23.85,39457
-5,32,-266,-73,68,24,184,221,-18,52,23.93,39543
-3,32,-262,-71,67,27,182,219,-19,52,23.71,39630
-2,32,-263,-72,67,26,183,222,-18,54,23.75,39716
-4,32,-263,-72,68,26,185,222,-20,54,23.65,39803
-3,31,-263,-72,67,27,182,220,-21,53,23.81,39889
-4,32,-265,-72,68,25,185,223,-19,53,23.91,39976
-3,33,-262,-72,67,26,187,224,-19,53,23.79,40062
-5,32,-264,-72,67,26,183,225,-20,55,23.69,40150
-8,31,-257,-72,66,26,164,312,-25,56,23.69,40236
31,57,-276,-72,67,26,161,316,-21,54,23.69,40323
-2,33,-260,-72,68,24,183,222,-21,54,23.65,40410
-3,34,-260,-71,67,28,184,220,-19,54,23.59,40496
-23,146,-277,-72,68,25,185,222,-20,52,23.75,40583
-5,31,-264,-72,67,28,187,222,-20,56,23.59,40669
-10,74,-267,-72,67,23,181,220,-20,53,23.71,40756
-10,8,-261,-71,68,27,183,221,-18,52,23.63,40842
-2,31,-262,-72,67,26,185,221,-21,54,23.63,40929
-5,31,-263,-72,68,25,183,220,-17,52,23.71,41015
-3,31,-261,-71,67,29,186,221,-17,54,23.59,41102
-4,32,-263,-73,68,22,183,223,-15,50,23.65,41188
-3,31,-264,-71,67,30,183,224,-20,52,23.59,41275
-2,31,-263,-72,68,25,181,221,-20,55,23.69,41361
-3,31,-260,-72,65,26,181,228,-17,53,23.81,41448
-3,32,-269,-71,68,27,185,229,-20,52,23.65,41534
-1,32,-261,-73,69,24,182,223,-21,53,23.65,41621
-4,32,-263,-72,68,25,187,221,-19,51,23.65,41707
-3,32,-262,-72,67,28,186,222,-19,54,23.65,41794
-4,33,-261,-72,67,24,185,224,-22,55,23.63,41881
-4,34,-256,-70,67,30,184,228,-20,55,23.57,41967
-6,30,-263,-74,68,23,182,221,-21,58,23.75,42054
-4,32,-265,-71,67,27,184,222,-19,53,23.63,42140
-3,31,-263,-72,67,25,184,222,-19,54,23.75,42227
-4,31,-264,-72,68,25,184,223,-19,55,23.59,42313
-4,31,-263,-71,67,27,183,224,-20,54,23.59,42400
-5,32,-262,-73,68,24,184,221,-19,53,23.85,42486
18,64,-273,-71,67,27,187,222,-30,54,23.79,42573
-3,33,-263,-72,68,25,182,221,-17,50,23.79,42659
-3,31,-263,-72,68,26,182,219,-18,50,23.81,42746
13,-87,-248,-72,68,28,179,223,-19,53,23.97,42832
-3,32,-263,-72,67,23,182,221,-18,53,23.93,42919
-12,36,-263,-72,67,29,192,222,-21,55,23.81,43005
-5,-15,-266,-71,66,27,191,220,-22,53,23.93,43092
-4,32,-264,-72,68,24,182,221,-19,54,23.93,43179
-4,31,-260,-71,67,29,182,224,-20,53,23.75,43266
-4,32,-261,-71,66,23,181,229,-20,54,23.87,43352
-3,31,-261,-72,67,28,182,224,-20,52,23.85,43439
-4,31,-263,-72,67,26,181,223,-21,52,23.85,43526
-5,32,-264,-73,68,23,183,224,-20,51,24.03,43612
-3,33,-262,-71,68,30,186,222,-19,53,23.91,43699
-4,32,-261,-73,67,22,183,223,-18,52,23.85,43785
-3,32,-262,-71,67,29,185,221,-20,52,23.81,43872
-2,32,-268,-73,67,25,185,220,-20,54,23.81,43958
-4,31,-263,-71,67,25,182,219,-19,50,23.93,44045
-3,33,-265,-72,68,28,184,223,-22,53,23.91,44131
-2,31,-263,-72,69,25,182,223,-21,51,23.99,44218
-3,32,-264,-71,67,28,183,221,-21,52,23.79,44304
-3,33,-259,-70,66,25,183,221,-19,52,24.09,44391
-4,32,-261,-72,68,24,184,220,-19,52,23.99,44477
-2,33,-262,-72,67,27,182,223,-19,54,24.03,44564
-4,32,-262,-71,66,25,183,222,-18,52,24.03,44650
-4,32,-268,-73,68,26,182,223,-18,55,23.91,44737
-24,37,-258,-71,66,26,182,220,-17,55,23.97,44823
-3,32,-260,-73,68,25,184,220,-19,53,23.99,44910
-3,30,-267,-71,67,27,184,220,-17,52,23.93,44996
-11,18,-260,-72,68,24,179,215,-21,55,23.99,45083
-11,44,-264,-71,68,27,183,220,-21,50,23.93,45170
-2,32,-265,-71,67,28,179,221,-19,52,23.97,45256
-16,31,-263,-73,68,23,172,212,-20,52,23.97,45343
-3,39,-262,-71,67,28,183,221,-19,53,23.97,45429
-1,30,-262,-73,67,24,184,222,-22,51,23.87,45516
-5,30,-263,-71,66,26,186,228,-21,52,23.97,45602
-5,32,-260,-72,67,31,182,224,-21,51,23.97,45689
-2,32,-262,-72,67,20,183,228,-21,56,23.97,45775
-7,31,-263,-72,69,30,182,228,-23,51,23.87,45862
-2,33,-265,-73,69,25,184,224,-21,55,23.85,45948
-6,32,-263,-72,67,23,180,223,-21,54,23.91,46035
-4,32,-262,-71,67,30,181,221,-18,50,23.91,46121
-3,33,-263,-72,68,22,185,223,-21,55,23.91,46209
-7,28,-259,-70,67,28,181,224,-17,52,23.99,46295
-1,32,-265,-72,68,26,184,220,-17,53,23.85,46382
-4,32,-260,-71,67,24,183,222,-19,56,23.91,46468
-4,32,-263,-72,67,29,181,221,-17,52,23.79,46555
-5,32,-261,-73,67,23,185,222,-19,56,23.91,46641
-3,30,-256,-72,68,30,185,226,-17,51,23.81,46728
-1,33,-259,-73,68,25,184,228,-19,55,23.97,46814
-4,31,-265,-72,68,26,183,226,-19,51,23.85,46901
-3,31,-261,-72,68,28,161,315,-22,54,23.85,46987
10,65,-265,-73,68,22,164,320,-18,53,23.91,47074
-4,32,-263,-71,68,28,181,220,-21,54,23.93,47161
-4,32,-262,-72,67,26,184,222,-18,49,23.97,47247
-10,58,-266,-72,67,25,181,222,-18,54,23.85,47334
-8,77,-269,-72,67,26,185,219,-19,49,23.91,47420
-5,32,-264,-72,68,24,180,213,-20,52,23.97,47507
1,28,-256,-72,67,30,183,223,-19,51,24.09,47593
3,12,-263,-72,67,25,186,227,-20,51,23.99,47680
-4,30,-266,-72,68,28,184,226,-21,53,23.99,47766
0,38,-262,-72,68,25,186,223,-22,50,23.93,47853
-3,32,-264,-72,67,24,183,222,-19,53,23.93,47939
-3,32,-258,-73,68,29,181,219,-17,55,23.99,48026
-2,32,-262,-71,67,25,185,222,-22,53,23.87,48112
-7,32,-262,-74,67,27,183,222,-14,55,23.93,48199
-4,34,-264,-70,66,27,182,224,-18,54,23.99,48285
-2,31,-263,-72,68,22,183,221,-17,53,23.99,48372
-4,32,-263,-72,67,29,183,221,-21,53,23.99,48458
-3,32,-263,-71,68,24,185,220,-16,51,23.99,48545
-4,31,-262,-72,68,25,184,221,-16,53,23.91,48631
-3,31,-261,-71,67,28,180,218,-19,52,23.91,48718
-5,33,-263,-73,68,23,185,223,-19,53,23.85,48804
-3,31,-262,-72,67,28,181,221,-19,54,23.99,48891
-4,32,-259,-71,66,26,177,221,-15,51,23.97,48977
-6,27,-264,-71,67,25,182,220,-19,52,23.93,49064
-2,31,-264,-72,68,28,184,222,-19,54,23.93,49150
-23,-2,-256,-72,67,23,176,230,46,55,23.91,49238
8,20,-267,-72,68,29,185,220,-22,54,23.91,49324
-3,33,-263,-71,67,24,181,222,-21,50,23.99,49411
-4,31,-261,-72,68,26,184,222,-21,54,23.91,49498
-4,34,-262,-72,68,28,184,222,-21,54,23.75,49584
-16,120,-278,-72,68,24,183,222,-19,55,23.99,49671
-3,33,-260,421,420,419,182,221,-20,54,23.99,49757
0,3,-259,-71,68,24,183,222,-19,52,23.93,49843
8,13,-261,-72,68,26,208,216,-17,56,23.87,49930
-4,37,-267,-71,67,29,183,220,-20,51,23.87,50016
-3,31,-262,-72,68,22,182,220,-21,53,23.93,50103
-3,31,-263,-71,68,28,182,222,-20,51,23.93,50189
-1,32,-262,-72,68,27,183,219,-17,57,23.91,50276
-3,31,-261,-72,68,23,183,222,-16,53,23.99,50362
-4,33,-263,-71,68,30,181,221,-20,53,23.93,50449
-4,33,-261,-72,67,23,181,220,-20,53,23.93,50535
-4,32,-262,-72,67,27,181,222,-16,55,23.93,50622
-2,32,-263,-72,68,27,183,222,-21,54,23.81,50708
-5,31,-262,-72,67,24,185,221,-18,55,23.81,50795
-4,32,-263,-71,67,30,184,222,-17,55,23.99,50881
-3,32,-264,-72,67,23,182,219,-21,53,23.97,50968
-5,32,-265,-71,67,27,185,220,-19,52,23.87,51054
-3,33,-261,-72,68,27,184,219,-17,51,23.97,51141
-4,31,-261,-72,67,24,186,221,-21,51,23.91,51227
-2,32,-262,-72,67,28,183,221,-17,53,24.09,51314
-4,34,-260,-72,67,23,183,221,-22,52,24.03,51400
-30,28,-254,-72,67,27,158,375,-20,52,23.97,51487
28,63,-274,-71,67,26,187,224,-20,53,23.97,51574
-5,32,-260,-71,67,24,183,222,-20,51,23.99,51660
-3,31,-266,-71,67,28,183,224,-18,55,24.03,51747
-3,32,-263,-72,67,24,183,224,-20,54,23.91,51833
-19,137,-280,-72,68,28,183,221,-19,53,23.91,51920
-2,32,-261,-72,68,23,184,222,-17,51,24.03,52006
-3,32,-260,-72,67,27,182,222,-18,55,24.03,52093
0,11,-263,-72,67,27,183,222,-15,54,23.93,52179
-3,59,-268,-72,68,24,183,224,-18,52,23.85,52267
-4,32,-263,-71,67,28,182,224,-18,53,23.85,52353
-3,33,-262,-72,68,26,183,221,-16,58,23.99,52440
-4,31,-261,-72,68,25,182,222,-20,52,23.87,52526
-4,31,-263,-72,68,28,181,223,-16,53,24.03,52613
-3,32,-263,-72,68,25,181,224,-19,52,23.93,52699
-5,31,-261,-72,67,27,180,224,-16,50,24.11,52786
-2,32,-263,-72,68,26,184,225,-18,53,24.03,52872
-3,32,-262,-71,68,24,184,223,-18,53,23.97,52959
-4,31,-262,-71,68,27,184,220,-22,55,23.97,53045
-3,31,-263,-72,68,26,180,222,-18,53,23.97,53132
-4,33,-263,-72,67,26,183,222,-17,52,23.97,53219
-4,34,-261,-72,68,26,185,222,-19,53,24.03,53305
-3,31,-262,-71,67,25,185,221,-20,51,23.87,53392
-3,32,-262,-72,67,27,184,222,-21,53,23.85,53478
-3,31,-263,-71,67,25,182,224,-19,52,24.05,53565
-4,32,-263,-73,68,26,181,222,-18,51,23.99,53651
-19,37,-257,-71,67,26,184,221,-24,54,24.03,53738
-10,29,-266,-72,68,25,161,310,-25,53,24.03,53824
-3,33,-264,-72,68,27,183,222,-20,55,24.03,53911
-4,33,-263,-72,67,26,186,222,-19,52,23.97,53997
-4,29,-263,-71,68,26,182,225,-21,51,23.99,54084
7,-73,-248,-72,67,26,184,221,-18,52,23.97,54170
-2,32,-262,-71,67,27,181,221,-18,54,23.99,54257
-4,31,-261,-72,68,23,183,221,-19,52,23.99,54343
2,27,-259,-71,68,28,181,221,-17,55,24.05,54430
-4,37,-263,-72,67,25,189,226,-25,53,24.05,54516
-2,30,-263,-72,67,26,184,221,-20,53,23.93,54603
-3,33,-264,-72,68,27,182,223,-19,52,23.93,54689
-5,31,-263,-72,68,23,184,221,-19,54,24.03,54776
-4,34,-263,-72,68,31,182,221,-17,56,24.03,54862
-3,31,-263,-72,67,22,182,220,-20,54,24.09,54949
-6,31,-262,-72,68,27,185,222,-21,53,23.91,55035
-3,32,-262,-71,67,27,182,217,-21,53,23.99,55122
-5,31,-263,-73,68,23,183,219,-21,55,23.93,55208
-2,31,-262,-71,67,31,186,222,-19,55,23.99,55296
-4,33,-262,-72,67,23,184,220,-21,55,23.99,55382
-4,32,-263,-70,67,27,185,222,-18,51,24.03,55469
-3,32,-261,-71,67,27,183,222,-18,48,23.85,55556
-4,32,-264,-72,67,23,183,222,-20,53,23.91,55642
-3,31,-265,-72,67,29,184,222,-23,56,24.05,55729
-3,32,-262,-73,68,23,182,220,-20,53,24.05,55815
-5,32,-262,-72,67,27,182,223,-18,53,23.93,55902
-36,0,-252,-71,67,27,194,246,-18,53,24.05,55988
-5,32,-264,-73,68,24,180,223,-21,53,23.93,56075
-3,31,-265,-71,67,29,183,224,-18,51,23.93,56161
-4,31,-263,-72,68,25,182,219,-17,55,23.87,56248
-4,33,-262,-72,67,27,181,222,-22,53,23.93,56334
-3,-8,-257,-72,67,27,183,222,-21,54,23.99,56421
-4,32,-263,-72,68,24,183,219,-19,51,24.11,56507
-5,33,-261,-72,67,29,184,221,-22,55,23.99,56594
-4,31,-263,-72,68,24,181,220,-16,52,24.05,56680
-8,24,-268,-72,68,26,183,221,-21,54,24.05,56767
-1,-12,-260,-71,67,28,212,219,-20,53,23.97,56853
-4,31,-262,-72,67,24,184,222,-19,54,23.97,56940
-3,33,-262,-72,68,29,184,222,-22,52,23.87,57026
-2,31,-262,-72,68,23,186,220,-20,54,23.81,57113
-5,31,-262,-72,67,26,184,225,-19,54,23.79,57199
-3,32,-263,-72,68,28,183,222,-20,51,23.87,57286
-3,32,-262,-72,67,22,184,222,-19,52,23.97,57372
-3,32,-261,-72,67,30,181,223,-20,53,23.93,57459
-2,32,-261,-72,68,24,179,221,-16,53,23.85,57545
-3,31,-266,-71,67,26,181,223,-19,51,23.97,57632
-3,32,-263,-72,67,27,181,221,-20,51,23.97,57718
-4,32,-264,-72,68,24,183,222,-19,52,23.81,57805
-2,31,-264,-71,67,28,184,220,-20,51,24.03,57891
-4,30,-263,-72,68,25,181,221,-20,55,23.97,57978
-4,32,-263,-71,67,26,184,222,-18,52,23.85,58064
-3,33,-263,-71,67,27,182,223,-21,52,23.79,58151
6,19,-266,-72,68,25,186,220,-26,53,23.97,58237
-4,32,-264,-72,67,27,183,221,-19,50,23.91,58324
-3,32,-261,-72,68,25,185,227,-18,58,23.87,58412
-10,28,-262,-72,68,27,184,224,-23,52,23.87,58498
-3,32,-267,-71,67,25,183,220,-19,54,23.91,58585
-1,7,-261,-72,67,24,180,221,-19,52,23.99,58671
4,-3,-255,-71,67,30,180,219,-24,53,23.99,58758
-2,31,-263,-73,68,23,184,221,-20,54,23.79,58844
-3,29,-264,-72,67,26,182,222,-22,52,23.93,58931
-6,63,-263,-72,68,28,183,217,-22,52,23.87,59017
-1,6,-259,-72,67,22,192,222,-20,54,23.97,59104
-5,38,-265,-71,67,29,183,225,-21,55,23.91,59190
-3,33,-263,-72,68,24,185,223,-23,53,23.91,59277
-5,30,-261,-72,67,25,181,220,-22,52,23.85,59363
-2,33,-262,-72,67,30,184,221,-19,52,23.81,59450
-5,32,-261,-72,68,21,181,221,-17,53,23.85,59536
-2,34,-263,-72,68,30,181,226,-19,53,23.99,59623
-2,32,-269,-73,68,26,182,226,-16,52,24.05,59709
-5,31,-263,-72,67,23,184,229,-23,55,23.91,59796
-4,33,-264,-73,68,28,182,224,-18,55,23.79,59882
-3,32,-264,-72,68,24,180,220,-19,53,23.79,59969
-5,33,-262,-72,66,27,184,223,-18,53,23.81,60055
-3,32,-262,-72,68,27,181,222,-18,52,23.85,60142
-4,32,-262,-72,67,24,182,222,-18,54,23.79,60228
-3,31,-260,-71,68,28,179,220,-19,52,23.91,60315
-4,31,-263,-72,68,25,180,221,-22,52,23.91,60401
-26,32,-257,-72,67,27,172,294,-19,49,23.93,60488
-7,29,-264,-72,67,28,184,229,-22,54,23.97,60574
-2,34,-272,-71,68,24,183,224,-20,55,23.99,60661
-5,33,-263,-72,68,27,183,222,-18,53,23.99,60747
-3,32,-264,-72,67,25,186,220,-20,54,23.87,60834
-4,32,-262,-71,68,25,185,220,-24,52,23.93,60920
3,-43,-250,-72,68,24,185,219,-18,52,23.93,61007
-5,31,-262,-72,67,27,184,224,-19,54,23.93,61094
-5,32,-265,-72,68,27,184,222,-21,50,23.93,61180
-4,33,-261,-71,67,24,185,222,-19,50,23.93,61267
-4,9,-260,-71,67,28,176,218,-19,53,23.93,61353
-2,-13,-260,-72,67,25,184,222,-19,52,23.91,61441
-4,32,-264,-72,67,25,183,222,-19,54,23.91,61527
-3,32,-263,-71,67,29,182,221,-18,54,23.91,61614
-3,32,-263,-72,68,22,185,221,-20,52,23.85,61700
-4,31,-264,-72,67,28,182,221,-18,53,23.93,61787
-3,33,-264,-72,67,26,181,220,-18,54,24.09,61873
-6,31,-263,-72,68,24,183,219,-17,53,23.99,61960
-4,32,-264,-71,66,29,182,223,-21,51,23.91,62046
-3,30,-264,-71,67,23,181,224,-19,55,23.99,62133
-4,31,-262,-71,67,27,184,221,-23,52,23.99,62219
-3,33,-263,-72,67,26,183,221,-19,54,23.99,62306
-4,31,-262,-72,68,24,187,222,-18,53,23.81,62392
-4,32,-263,-72,67,28,184,222,-20,56,23.85,62479
-3,33,-263,-72,67,24,182,221,-20,52,23.85,62565
-5,31,-264,-72,68,26,184,227,35,53,23.91,62652
-29,-3,-253,-73,68,27,184,223,-21,55,24.05,62738
-4,33,-261,-73,68,24,185,221,-19,53,23.99,62825
0,29,-271,-71,68,30,187,220,-20,52,23.93,62911
0,33,-255,-74,68,23,184,222,-18,51,23.93,62998
-3,30,-258,-70,67,29,182,224,-21,53,23.93,63084
-6,32,-266,-73,68,23,181,223,-19,55,23.79,63171
-14,119,-275,-71,67,29,180,222,-19,53,23.81,63257
-3,32,-263,-72,67,25,183,223,-19,53,23.87,63344
-5,31,-262,-72,68,24,183,221,-22,55,23.91,63431
-4,32,-264,-72,67,29,181,221,-19,55,23.81,63517
-11,63,-265,-72,68,25,182,215,-19,50,23.87,63604
-11,62,-267,-72,68,26,190,221,-18,52,23.85,63690
-5,28,-261,-71,67,27,183,222,-21,52,23.85,63777
-5,33,-262,-71,67,24,184,223,-17,54,23.91,63863
-6,32,-260,-71,67,27,181,221,-19,54,23.81,63950
-3,32,-263,-71,67,28,184,221,-21,56,23.91,64036
-3,33,-262,-71,67,23,185,222,-20,54,23.87,64123
-3,31,-263,-72,68,29,187,222,-18,54,23.91,64209
-3,32,-262,-72,68,25,185,223,-19,54,23.87,64296
-5,31,-262,-72,68,25,184,223,-21,50,23.93,64382
-2,31,-263,-72,68,28,183,222,-18,52,23.91,64470
-3,31,-263,-72,68,24,184,219,-20,50,23.91,64556
-3,31,-263,-72,68,28,184,221,-22,55,23.87,64643
-2,31,-262,-72,68,25,182,221,-20,54,23.91,64729
-3,31,-262,-71,68,26,184,222,-20,50,23.97,64816
-3,33,-261,-71,68,27,160,344,-22,55,23.99,64902
23,64,-273,-72,67,25,188,295,-19,55,24.09,64989
-4,32,-258,-72,67,28,182,223,-19,53,23.97,65075
-5,32,-263,-71,67,25,182,223,-16,56,23.91,65162
-4,31,-261,-71,67,26,183,220,-23,53,23.97,65249
-3,33,-263,-72,66,27,185,222,-19,51,23.97,65335
-4,32,-263,-72,67,25,184,222,-14,53,23.97,65422
10,-79,-248,-72,68,27,185,223,-17,53,23.93,65508
-4,32,-261,-72,68,23,185,222,-14,54,23.91,65595
-5,31,-262,-72,68,28,183,220,-19,52,24.09,65681
-3,33,-259,-72,67,25,183,221,-19,52,23.97,65768
-6,6,-261,-72,67,25,184,218,-18,54,23.99,65854
3,2,-262,-71,67,28,174,210,-21,54,24.03,65941
-13,27,-263,-72,68,24,184,223,-19,54,23.93,66027
-5,32,-263,-72,68,27,182,220,-19,53,23.93,66114
-4,32,-262,-72,67,27,183,221,-19,53,23.81,66200
-3,31,-266,-72,68,23,185,220,-19,53,23.91,66287
-4,32,-264,-71,67,28,182,223,-19,54,23.91,66373
-2,32,-260,-72,68,26,183,226,-22,51,23.85,66460
-4,33,-264,-72,67,25,182,221,-22,55,23.99,66546
-3,32,-263,-72,68,27,183,222,-20,52,23.93,66633
-4,33,-263,-72,67,24,186,223,-19,54,24.03,66719
-3,31,-261,-72,67,26,184,221,-21,52,23.97,66806
-5,32,-263,-72,68,26,186,223,-18,53,23.97,66892
-2,32,-264,-71,67,25,184,221,-21,57,23.91,66979
-4,31,-263,-71,67,27,181,221,-19,50,23.87,67065
-4,32,-262,-72,67,24,180,224,-16,53,23.93,67152
24,65,-273,-72,68,27,185,225,-20,53,23.93,67238
-3,32,-264,-72,67,26,182,224,-19,52,23.99,67325
-4,32,-262,-72,67,25,186,226,-19,52,23.97,67411
-3,32,-264,-71,67,27,186,226,-19,55,23.91,67499
-2,31,-262,-72,67,26,184,225,-16,53,23.93,67585
-5,28,-265,-71,67,26,183,226,-17,52,23.93,67672
-18,121,-284,-72,67,26,181,225,-19,53,23.91,67759
-4,35,-257,-72,68,28,181,222,-18,55,23.91,67845
-5,31,-266,-72,68,21,183,222,-20,55,23.93,67932
-3,32,-261,-72,67,31,185,222,-20,54,23.87,68018
-2,32,-261,-72,68,23,183,218,-21,52,23.87,68105
-9,48,-265,-72,68,27,183,220,-16,51,23.93,68191
3,63,-267,-71,68,29,201,219,-21,53,23.85,68278
-4,31,-263,-72,67,21,185,222,-19,57,23.85,68364
-4,33,-261,-72,67,30,185,223,-24,55,23.81,68451
-4,33,-261,-72,67,21,182,219,-22,50,23.93,68537
-4,32,-262,-72,67,30,184,222,-20,51,23.85,68624
-3,33,-263,-71,67,25,185,220,-20,55,23.93,68710
-4,32,-262,-72,68,24,184,220,-19,52,23.91,68797
-4,33,-262,-71,67,30,180,218,-18,51,23.91,68883
-4,33,-262,-72,67,23,180,219,-19,53,23.91,68970
-4,31,-261,-72,67,28,183,223,-19,53,23.87,69056
-2,32,-263,-72,68,25,181,220,-19,50,23.87,69143
-4,31,-263,-73,67,25,180,221,-17,54,23.93,69229
-3,31,-261,-72,68,29,182,221,-19,50,23.91,69316
10,23,-273,-72,67,23,168,296,-18,54,23.91,69402
25,61,-275,-71,67,27,194,271,-20,52,23.91,69489
-2,32,-262,-72,67,26,183,222,-20,52,23.97,69576
-5,33,-261,-72,68,24,183,221,-17,55,23.87,69662
-3,32,-262,-71,68,29,182,220,-18,54,23.93,69749
-3,32,-263,-72,68,23,183,223,-18,52,24.03,69835
-5,32,-264,-71,68,28,185,220,-19,53,24.03,69922
-20,113,-274,-73,67,26,184,223,-21,52,23.91,70008
11,-46,-252,-72,67,25,184,223,-20,56,24.03,70095
-2,32,-262,-72,67,28,183,222,-19,53,23.91,70181
1,34,-262,-71,68,24,185,228,-19,52,23.93,70268
-3,32,-261,-72,67,27,185,227,-18,53,23.87,70354
-15,59,-264,-72,68,26,185,219,-23,52,23.99,70441
-11,38,-264,-72,67,25,196,219,-21,51,23.93,70528
-2,-10,-260,-72,68,28,201,218,-18,53,23.87,70615
-3,33,-261,-72,67,23,186,219,-20,53,23.87,70702
-4,31,-263,-72,68,28,181,219,-19,51,23.97,70788
-2,32,-263,-72,67,25,184,222,-18,52,23.85,70875
-5,32,-262,-72,67,24,181,221,-19,52,23.97,70961
-3,33,-263,-72,68,30,182,221,-18,54,23.91,71048
-6,31,-262,-73,68,23,186,222,-17,53,23.97,71134
-4,31,-259,-71,68,29,181,225,-18,51,23.91,71221
-1,33,-260,-71,67,25,181,223,-20,53,23.91,71307
-4,32,-262,-73,67,25,183,221,-18,54,23.85,71394
-3,33,-262,-72,68,29,182,219,-18,54,23.85,71480
-5,32,-261,-72,67,23,183,221,-21,51,23.99,71567
-18,6,-259,-72,68,28,190,274,-21,57,23.93,71653
21,34,-269,-71,67,25,185,221,-18,54,23.99,71740
-4,32,-262,-72,67,25,185,222,-19,52,23.91,71826
-3,31,-262,-72,68,28,184,222,-18,52,23.85,71913
-5,32,-263,-72,68,24,183,220,-19,52,23.97,71999
-4,31,-263,-72,67,28,181,225,-20,52,23.91,72086
-3,31,-262,-72,68,26,185,220,-22,53,23.87,72172
-5,35,-263,-72,68,24,183,221,-20,52,23.87,72259
0,-2,-257,-71,67,30,182,220,-15,53,23.93,72345
-4,32,-264,-73,68,23,183,220,-19,55,23.91,72432
-5,30,-261,-72,67,26,185,220,-19,54,23.91,72518
-2,31,-263,-72,68,28,184,220,-22,54,23.99,72605
-4,31,-263,-72,67,22,181,220,-21,53,24.03,72691
-6,20,-262,-72,67,29,183,221,-15,52,23.93,72778
1,-1,-262,-72,68,24,193,222,-20,52,23.91,72864
-4,33,-267,-72,68,25,181,228,-17,53,23.91,72951
-3,31,-264,-72,67,29,183,228,-20,53,24.05,73037
-2,30,-264,-72,68,21,181,221,-20,55,23.93,73124
-4,31,-262,-71,66,32,183,222,-15,54,23.91,73210
-3,32,-262,-73,68,23,181,221,-18,54,23.99,73297
-5,32,-261,-72,67,26,184,223,-18,53,23.93,73383
-2,33,-263,-72,67,31,182,223,-15,55,23.93,73470
-4,32,-262,-72,67,22,184,225,-19,53,23.87,73558
-5,32,-262,-72,68,30,184,220,-18,54,23.87,73644
-3,31,-262,-72,68,23,183,226,-20,53,23.87,73731
-4,32,-262,-72,68,26,186,220,-19,53,23.87,73817
-37,-2,-253,-71,67,29,159,349,-19,54,23.93,73904
0,19,-266,-72,68,22,187,223,-20,52,24.03,73990
-2,31,-263,-72,68,29,183,223,-20,53,23.87,74077
-3,32,-261,-72,67,24,185,223,-20,53,24.03,74163
-5,32,-263,-72,68,25,185,225,-20,54,23.93,74250
-3,33,-263,-71,67,28,186,224,-20,52,23.85,74336
-4,32,-263,-72,67,23,181,221,-19,59,23.87,74423
-5,31,-262,-71,68,29,182,223,-17,52,23.87,74509
-12,91,-270,-72,67,22,182,224,-19,52,23.81,74596
-3,33,-261,-72,67,28,181,224,-18,55,23.97,74682
-4,31,-263,-73,68,26,183,224,-16,50,23.97,74769
-4,31,-262,-72,68,23,182,223,-20,49,23.97,74855
-3,31,-262,-72,68,30,186,222,-18,53,23.97,74942
-10,61,-267,-72,68,22,181,217,-16,51,23.99,75028
-6,33,-263,-72,68,29,182,220,-19,52,23.99,75115
-2,76,-268,-72,67,27,184,219,-24,53,24.03,75201
-5,33,-261,-73,68,22,184,223,-18,54,24.03,75288
-3,32,-264,-71,67,31,183,222,-20,52,23.93,75374
-1,31,-263,-73,67,22,183,222,-19,52,23.87,75461
-6,31,-262,-72,67,27,183,218,-19,54,24.03,75547
-2,31,-264,-72,67,29,183,223,-22,53,23.91,75634
-5,32,-261,-72,68,21,183,221,-22,51,23.99,75721
-3,32,-262,-71,68,30,185,223,-17,54,23.99,75807
-3,32,-262,-72,68,23,186,221,-20,52,23.93,75894
-4,32,-263,-72,67,26,185,224,-21,52,23.91,75980
-3,32,-263,-72,67,28,187,222,-17,53,23.91,76067
-19,35,-259,-72,67,22,185,221,-24,53,23.91,76153
-4,31,-263,-71,68,29,184,222,-19,54,23.91,76240
-3,31,-262,-72,68,24,185,224,-20,54,24.03,76326
-5,32,-263,-72,68,26,185,224,-17,51,23.99,76413
-6,30,-264,-71,67,28,184,227,-16,52,23.93,76499
-6,32,-256,-71,68,22,184,220,-17,55,23.99,76587
-4,31,-264,-71,67,29,182,222,-17,52,23.93,76673
-4,33,-260,-73,68,25,184,218,-20,55,23.97,76760
-20,99,-273,-72,67,26,183,224,-19,55,23.97,76846
-2,32,-263,-72,67,26,181,222,-19,52,23.91,76933
-4,33,-263,-72,67,24,183,220,-23,55,23.91,77019
-5,31,-260,-72,68,28,183,223,-21,55,23.91,77106
-3,33,-265,-72,68,26,186,227,-18,55,24.03,77192
-2,29,-266,-71,68,24,184,220,-15,52,23.99,77279
0,33,-262,-72,68,27,186,224,-20,54,23.97,77365
4,50,-261,-72,67,24,187,227,-11,52,23.93,77452
