Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Compass X,Compass Y,Compass Z,Lidar,Temperature,Time
-8,37,-257,-73,73,27,12,144,38,56,23.71,257
-8,37,-265,-70,71,38,13,145,36,56,23.65,344
-9,35,-262,-73,73,22,18,142,38,52,23.79,430
-9,42,-270,-73,70,39,13,142,36,53,23.69,516
-13,33,-247,-74,72,17,11,146,36,54,23.69,603
-10,37,-264,-68,67,39,14,145,36,51,23.57,689
